category_id,category_label,subcategory_id,subcategory_label,name,template_id,width,height,price,mass,name_source,confidence
13,"Body Part",51,"Left leg","LeftLeg_02_Model_02_Monster_WIP",63bd700e-2422-4cbb-8c22-6ba6c692c9f9,1,4,,25.0,item_templates.alias,high
13,"Body Part",52,"Right leg","Frame Right Leg",ad8100a2-5cf2-4662-ae99-75f42e11372e,1,4,6000,22.0,Items_en.m_TableData,high
13,"Body Part",52,"Right leg","R.Leg CW3-I",d5063dff-919a-4717-afe1-40e177c1f10b,1,4,2800,26.0,Items_en.m_TableData,high
13,"Body Part",52,"Right leg","R.Leg CW3-IP",1d6fa673-9d33-483f-b244-cea9964f028e,1,4,2800,25.0,Items_en.m_TableData,high
13,"Body Part",52,"Right leg","R.Leg EW3-I",7459e531-5f8c-4e22-8ecb-e305d90aae9f,1,4,2800,25.0,Items_en.m_TableData,high
13,"Body Part",52,"Right leg","R.Leg MD5",20fdb9ab-c689-40df-8910-38a60b0e0b6b,1,4,4500,33.0,Items_en.m_TableData,high
13,"Body Part",52,"Right leg","R.Leg Nobunaga",cc5fa930-5e6a-44a3-b336-5886320cf6bb,1,4,6000,27.0,Items_en.m_TableData,high
13,"Body Part",52,"Right leg","R.Leg R21B",989fd5c1-f17f-4725-9b89-3a6af4d40edc,1,4,2500,22.0,Items_en.m_TableData,high
13,"Body Part",52,"Right leg","R.Leg R21G",e0833804-6dd1-466f-b3c9-c13b9a5c2c59,1,4,2800,22.0,Items_en.m_TableData,high
13,"Body Part",52,"Right leg","R.Leg R21S-BH",f73da755-0c16-4164-bf0d-64ffafd63a8a,1,4,3000,22.0,Items_en.m_TableData,high
13,"Body Part",52,"Right leg","RightLeg_01_Model_02_Monster_WIP",7aa32d71-b94d-460f-9289-8f58f52e6eda,1,4,,22.0,item_templates.alias,high
13,"Body Part",52,"Right leg","RightLeg_01_Monster_Janitor_01",f9c7fea9-a68d-467e-a0db-7add06e8b76a,1,1,,,item_templates.alias,high
13,"Body Part",52,"Right leg","RightLeg_01_Monster_Shared",4f1ca1b1-fd57-4381-95dd-3dc4040708c1,1,4,,22.0,item_templates.alias,high
13,"Body Part",52,"Right leg","RightLeg_01_Monster_Shared_CritIgnore",6752bdf7-7127-47ef-bfb3-052641e043a5,1,1,,,item_templates.alias,high
13,"Body Part",52,"Right leg","RightLeg_02_Model_01_Monster_WIP",5f1e3165-32dd-4e53-94c2-831aa8f34e22,1,4,,26.0,item_templates.alias,high
13,"Body Part",52,"Right leg","RightLeg_02_Model_02_Monster_WIP",a0360c4b-7876-4313-85a2-2b82a6fa62ae,1,4,,25.0,item_templates.alias,high
13,"Body Part",52,"Right leg","RightLeg_05_Model_01",98967cdf-162b-4dea-8991-e05aee5b21fb,1,4,2500,20.0,item_templates.alias,high
13,"Body Part",52,"Right leg","RightLeg_05_Model_02",5aca7907-6ed1-47fd-9344-09e8101487a4,1,4,2000,20.0,item_templates.alias,high
13,"Body Part",52,"Right leg","RightLeg_06_Model_01",66e505fe-0fdd-408e-8fe4-ed6da48bf7f2,1,4,2000,14.0,item_templates.alias,high
13,"Body Part",52,"Right leg","RightLeg_07_Model_01",1c1bfd14-167b-4e2e-b002-9715c1981b04,1,4,500,22.0,item_templates.alias,high
13,"Body Part",52,"Right leg","RightLeg_07_Model_02",eb97736d-bbc2-4d61-a31c-d4da392e1ea3,1,4,500,22.0,item_templates.alias,high
14,"Aid Kit",90,"Aid Kit","EMERKIT MedKit",2613c37e-2678-4627-a87d-37dc46274d8a,1,1,210,1.0,Items_en.m_TableData,high
14,"Aid Kit",90,"Aid Kit","Large MedKit",e6ec3bc6-a38e-4f1c-a04d-bf900bf082b3,2,2,1020,5.0,Items_en.m_TableData,high
14,"Aid Kit",90,"Aid Kit","Major MedKit",fd065383-2b84-41e8-80fd-041bf8d19ab6,2,2,1600,6.0,Items_en.m_TableData,high
14,"Aid Kit",90,"Aid Kit","Medium Anti-Jam Kit",cd9976eb-64bb-4b58-a9a1-e1073bc1ed24,2,1,530,3.0,Items_en.m_TableData,high
14,"Aid Kit",90,"Aid Kit","Medium Anti-Leakage Kit",178956e4-f121-4c36-91c4-7dec87dd59b0,2,1,320,3.0,Items_en.m_TableData,high
14,"Aid Kit",90,"Aid Kit","Medium MedKit",b26c003f-496e-41b3-bc6f-70beaa76ac0e,2,1,550,3.0,Items_en.m_TableData,high
14,"Aid Kit",90,"Aid Kit","Mini MedKit",6d249ffa-bd3b-43c2-89fa-4992be7af2a9,1,1,310,1.0,Items_en.m_TableData,high
14,"Aid Kit",90,"Aid Kit","Small Anti-Jam Kit",0490f111-c829-42fb-9f39-2535a850d909,1,1,180,1.0,Items_en.m_TableData,high
14,"Aid Kit",90,"Aid Kit","Small Anti-Leakage Kit",f2e9c005-e2cd-4c52-97cf-60adbba2ddab,1,1,200,1.0,Items_en.m_TableData,high
14,"Aid Kit",91,"Repair Kit","Armor repair kit",6bbcfad1-1d14-469c-a3e6-62b41ce7dc32,2,1,30000,2.0,Items_en.m_TableData,high
14,"Aid Kit",91,"Repair Kit","Armor repair kit",755fa97a-40c0-4e85-ade5-c58bc63db4dd,2,1,4500,2.0,Items_en.m_TableData,high
14,"Aid Kit",91,"Repair Kit","Bodypart repair kit",76ad31a4-2fe1-4ca4-a2b6-a5133e776ff1,2,1,4500,4.0,Items_en.m_TableData,high
14,"Aid Kit",91,"Repair Kit","Bodypart repair kit",ea2663a5-34ff-4cb7-926f-d37397fa890a,2,1,40000,4.0,Items_en.m_TableData,high
14,"Aid Kit",91,"Repair Kit","Fabrics repair kit",9d991ab8-3a58-4751-a758-d86279872dd1,2,1,4500,2.0,Items_en.m_TableData,high
14,"Aid Kit",91,"Repair Kit","Fabrics repair kit",d1a5064a-ed13-435a-bb7c-71c2dc1e1530,2,1,30000,2.0,Items_en.m_TableData,high
14,"Aid Kit",91,"Repair Kit","Power bank",a98c1804-2afc-492d-8f99-feb7ce821281,2,1,4500,2.0,Items_en.m_TableData,high
14,"Aid Kit",91,"Repair Kit","Special repair kit",288c7552-901a-4980-8d7b-9ace7a4eb2e3,2,1,4500,2.0,Items_en.m_TableData,high
14,"Aid Kit",91,"Repair Kit","Special repair kit",ac3f2fe0-0828-4e94-8344-b33e48c41d39,2,1,4500,2.0,Items_en.m_TableData,high
14,"Aid Kit",91,"Repair Kit","Weapon repair kit",0a92b724-46a9-45b9-9837-67f3b2aecf1d,2,1,4500,2.0,Items_en.m_TableData,high
14,"Aid Kit",91,"Repair Kit","Weapon repair kit",f3c5a718-9da1-4297-978e-6105dd3a365c,2,1,50000,2.0,Items_en.m_TableData,high
17,"",39,"Valuables","<color=#4DB8FF>Board game</color>",78f5363c-81dd-4f39-a79a-8abb5a402b4a,2,2,2500,1.0,Items_en.m_TableData,high
17,"",39,"Valuables","Arc Welders",0d8980ad-7696-4fb5-b5f2-9ee2ac4072b4,1,2,5000,0.2,Items_en.m_TableData,high
17,"",39,"Valuables","Audio cassette",2dda77ec-bbf5-4480-9927-8be93aece84c,1,1,1000,0.1,Items_en.m_TableData,high
17,"",39,"Valuables","Augustus Caesar bust",1b9e9b5a-1c8d-4382-a1da-32fcc7c8008a,2,3,150000,30.0,Items_en.m_TableData,high
17,"",39,"Valuables","Barn of Love'55",743ee930-924d-4a07-a78d-0f8772c827dc,2,2,5000,0.1,Items_en.m_TableData,high
17,"",39,"Valuables","Boiler",75a370aa-76a4-4254-9ff7-36a912a19c8d,3,3,16000,7.0,Items_en.m_TableData,high
17,"",39,"Valuables","Cargo Hunter 'Ancestor'",eaf847c1-bdb0-4d79-89d0-65597f6c4215,1,1,250000,0.1,Items_en.m_TableData,high
17,"",39,"Valuables","Clown Doll",abc47b7f-fa48-4f7f-9ac2-1696128444d8,2,2,3333,5.0,Items_en.m_TableData,high
17,"",39,"Valuables","Dalahast",9e8b3a0f-3bf3-451f-9b25-d54efe38c728,1,1,1500,0.2,Items_en.m_TableData,high
17,"",39,"Valuables","Engagement ring",80f8f347-ec5a-4337-9100-2a8fffc6b4f9,1,1,7000,0.01,Items_en.m_TableData,high
17,"",39,"Valuables","Failed Sprint: Unpublished",f6bd31cf-15b0-4e95-a99e-9074d3718d1c,2,2,2000,0.1,Items_en.m_TableData,high
17,"",39,"Valuables","Football Ball",27cee545-0b8a-4979-a3d4-b09639edc1a0,2,1,3000,0.5,Items_en.m_TableData,high
17,"",39,"Valuables","Gold Watch",4584636c-1573-475d-9736-ffbd7f833eee,1,1,9000,0.2,Items_en.m_TableData,high
17,"",39,"Valuables","Golden chain",37681f10-3767-4bb3-806a-4cae60a07a45,1,1,8000,0.1,Items_en.m_TableData,high
17,"",39,"Valuables","Hilarious B.E.A.R.",9348032c-9a10-4b0c-90c9-73779c28b64f,2,2,9000,0.1,Items_en.m_TableData,high
17,"",39,"Valuables","LOK",05f488b3-d650-47b0-b326-435e6915f1de,1,2,10000,0.2,Items_en.m_TableData,high
17,"",39,"Valuables","Magic ball",29aa3f95-4310-4c4e-9ae6-c6a57eef2e5e,1,1,850,1.5,Items_en.m_TableData,high
17,"",39,"Valuables","MetaBook",4de40746-eb83-4f5f-931b-64b5ea7fe9ed,2,2,9000,4.2,Items_en.m_TableData,high
17,"",39,"Valuables","Pocket watch",a195ae0d-8cd1-4651-af9e-a604f276a825,1,1,3000,0.3,Items_en.m_TableData,high
17,"",39,"Valuables","PoolBall_01_Black_08_S",f52d2e86-5a96-43e1-98e2-4813a5af2d1a,1,1,6000,0.3,item_templates.alias_fallback_for_localization_links,high
17,"",39,"Valuables","PoolBall_01_Blue_02_S",0716f395-5d19-4a74-b39d-05ac65075dc1,1,1,15,0.3,item_templates.alias_fallback_for_localization_links,high
17,"",39,"Valuables","PoolBall_01_BlueStripe_10_S",bdae643c-e907-4214-aa6a-28ef9c06f44e,1,1,15,0.3,item_templates.alias_fallback_for_localization_links,high
17,"",39,"Valuables","PoolBall_01_Darkred_07_S",955b1b3b-c893-47da-8eff-dd21cf7a4044,1,1,15,0.3,item_templates.alias_fallback_for_localization_links,high
17,"",39,"Valuables","PoolBall_01_DarkredStripe_15_S",03326a30-58cf-4b6f-9218-83d0b348a152,1,1,15,0.3,item_templates.alias_fallback_for_localization_links,high
17,"",39,"Valuables","PoolBall_01_Green_06_S",38016e29-d9d4-4cb6-82cd-81c6b9cc9fef,1,1,15,0.3,item_templates.alias_fallback_for_localization_links,high
17,"",39,"Valuables","PoolBall_01_GreenStripe_14_S",ed68e8a6-5954-43f2-875e-15b1cc39942e,1,1,15,0.3,item_templates.alias_fallback_for_localization_links,high
17,"",39,"Valuables","PoolBall_01_Orange_05_S",e9549115-6de9-4638-8b4e-81eafda807ef,1,1,15,0.3,item_templates.alias_fallback_for_localization_links,high
17,"",39,"Valuables","PoolBall_01_OrangeStripe_13_S",2ceae466-b063-497b-9c62-47dac5135703,1,1,15,0.3,item_templates.alias_fallback_for_localization_links,high
17,"",39,"Valuables","PoolBall_01_Purple_04_S",344b422b-6357-4a28-b250-c1a971cfe4a0,1,1,15,0.3,item_templates.alias_fallback_for_localization_links,high
17,"",39,"Valuables","PoolBall_01_PurpleStripe_12_S",41792edc-e1bd-4682-84b4-2ddf421f3c8f,1,1,15,0.3,item_templates.alias_fallback_for_localization_links,high
17,"",39,"Valuables","PoolBall_01_Red_03_S",b4b2a023-5618-4e47-8a4a-91853cf25d0c,1,1,15,0.3,item_templates.alias_fallback_for_localization_links,high
17,"",39,"Valuables","PoolBall_01_RedStripe_11_S",910e1c69-d380-422e-a655-8bf889090941,1,1,15,0.3,item_templates.alias_fallback_for_localization_links,high
17,"",39,"Valuables","PoolBall_01_Yellow_01_S",bec4c29d-c7a3-439c-9397-387c8075fc72,1,1,15,0.3,item_templates.alias_fallback_for_localization_links,high
17,"",39,"Valuables","PoolBall_01_YellowStripe_09_S",ffa2cce4-381c-49a8-b3f0-ff114dc4fddd,1,1,15,0.3,item_templates.alias_fallback_for_localization_links,high
17,"",39,"Valuables","POPO",d1cb3db1-1546-4f3c-bc94-ac2e0c3751aa,1,1,250,0.01,Items_en.m_TableData,high
17,"",39,"Valuables","Porcelain vase",1517e1b3-2cac-4c0f-b7dc-74d52536847a,2,3,9000,2.2,Items_en.m_TableData,high
17,"",39,"Valuables","Puzzle cube",5ed41c7b-f00e-4af2-b38e-7dfdd024f533,1,1,150,0.3,Items_en.m_TableData,high
17,"",39,"Valuables","Summer Shades",0ead113e-2b86-471a-9ff4-edacea1497a0,1,1,300,0.044,Items_en.m_TableData,high
17,"",39,"Valuables","TEDE BERE",14e19813-1289-4d6b-8284-0d894260bfed,2,2,9999,0.3,Items_en.m_TableData,high
17,"",39,"Valuables","The Joy of Being Sad",70c1e808-a6e7-4dd7-bad8-ad019e4088af,2,2,7000,0.1,Items_en.m_TableData,high
17,"",39,"Valuables","The Pool Ball",a6c96a41-78e4-46c0-a2f1-d12bf1b20fa6,1,1,3000,0.3,Items_en.m_TableData,high
17,"",39,"Valuables","Toy Rocket",d1c819aa-5ff7-466f-a2b2-1a9c8602912a,1,1,16000,1.0,Items_en.m_TableData,high
17,"",53,"Grinder disc","AD A+",b1c818fa-0ae5-415c-b407-a9c1a92feb14,1,1,300,1.0,Items_en.m_TableData,high
17,"",53,"Grinder disc","AD B+",d668d0fc-df69-4eda-b7c2-50c6ed818488,1,1,1000,2.0,Items_en.m_TableData,high
17,"",53,"Grinder disc","AD C+",43dfb4d7-5cf6-4cb0-908f-7111f9a33e32,1,1,3000,3.0,Items_en.m_TableData,high
17,"",55,"Reagents","Acid",81c4f709-043f-459f-a058-c1a63baf42b1,1,1,30,0.2,Items_en.m_TableData,high
17,"",55,"Reagents","Alcali salt",4546bb7f-1186-498a-ab0b-83c2a003a83c,1,1,91,0.2,Items_en.m_TableData,high
17,"",55,"Reagents","Catalyst",3ff34f15-f56d-4d06-ae40-e798c22f0c5a,1,1,275,1.2,Items_en.m_TableData,high
17,"",56,"Organics","Beverage",6ac65b2d-574a-40c3-b575-3b6c9caa8eb7,1,2,420,0.5,Items_en.m_TableData,high
17,"",56,"Organics","Big can of beans",7536f519-4b84-4860-be78-4fc07441b1bc,2,2,360,2.5,Items_en.m_TableData,high
17,"",56,"Organics","Big can of cucumbers",8341cbac-90f0-4575-8731-e82793be882b,2,2,1080,2.0,Items_en.m_TableData,high
17,"",56,"Organics","Can",9e06528d-448e-4349-bebc-295670252599,1,1,8,0.2,Items_en.m_TableData,high
17,"",56,"Organics","Food in tube",bd366c65-14b0-4bed-ad5a-9089cc586948,1,1,29,0.15,Items_en.m_TableData,high
17,"",57,"Papers","Encyclopedia",36be88b0-c1e8-48c7-8374-295ac4625abe,2,2,2350,3.2,Items_en.m_TableData,high
17,"",57,"Papers","Flyer H25",5c8e2b56-1944-4aa2-b736-ec40e39e5673,1,1,1,0.1,Items_en.m_TableData,high
17,"",57,"Papers","Operator's manual",67e09dc0-061d-4c3e-b020-15eaaeb3dd01,1,2,530,0.2,Items_en.m_TableData,high
17,"",57,"Papers","Repair manual",78c605da-cfe8-4076-b08b-d3a78339c20d,1,2,677,0.2,Items_en.m_TableData,high
17,"",57,"Papers","Wedding album",14192ba3-a591-49e5-ac7e-e28eec0b9319,1,2,50,0.234,Items_en.m_TableData,high
17,"",58,"Waste","Empty bottle small",3a9e574c-5d78-4d4f-8b48-fc88ed622936,1,2,14,0.3,Items_en.m_TableData,high
17,"",58,"Waste","Empty can small",6ddfe715-591f-4ec3-bd21-c8fd3547e38e,1,1,10,0.04,Items_en.m_TableData,high
17,"",58,"Waste","Empty Tin Can",2d4949ef-0c5b-4545-9283-4617db378268,1,1,9,0.08,Items_en.m_TableData,high
17,"",58,"Waste","Plastic cup medium",2ca25be8-14d3-4fda-9237-e1ecb64117c1,1,2,22,0.04,Items_en.m_TableData,high
17,"",58,"Waste","Plastic cup small",c2c9c9f3-2db1-49eb-b33d-ee7870860d09,1,1,6,0.02,Items_en.m_TableData,high
17,"",58,"Waste","Plastic plate",bc469349-9243-4daa-9926-68978a6018f4,1,1,5,0.1,Items_en.m_TableData,high
17,"",58,"Waste","Rags",cccfea3e-5a11-4886-94d6-2ec535581888,2,1,17,0.3,Items_en.m_TableData,high
17,"",58,"Waste","Recycled Junk",93b62ea2-406f-471b-abc6-34ab1672da83,2,2,120,2.0,Items_en.m_TableData,high
17,"",58,"Waste","Rusty brake disc",9a8edaeb-cbe5-44f5-a748-698b46eb3a48,2,2,40,3.0,Items_en.m_TableData,high
17,"",58,"Waste","Scrap",0ac59f1d-258f-45ea-abc8-1795cba04be9,2,1,20,3.0,Items_en.m_TableData,high
17,"",58,"Waste","Soda Can",8a42c5fa-898d-469d-a0ab-1700f0571813,1,1,8,0.01,Items_en.m_TableData,high
17,"",58,"Waste","Syringe empty",aa0bdd79-7dc3-4ed8-84f8-4d6ff623728b,1,1,90,0.01,Items_en.m_TableData,high
17,"",58,"Waste","Toilet paper",344e0db7-f1f6-4fd9-b1ec-699e3ac641ab,1,1,28,0.21,Items_en.m_TableData,high
17,"",59,"Fabrics","Aramid fabric",a3b740e1-c291-4e30-819f-58c3f6a95b12,2,1,31640,0.3,Items_en.m_TableData,high
17,"",59,"Fabrics","Aramid thread",35ed1890-26ca-482b-ae23-43e5baa928b9,1,1,9808,1.15,Items_en.m_TableData,high
17,"",59,"Fabrics","Ballistic neylon",40ded529-c778-4158-be96-6706088d5700,2,1,540,0.25,Items_en.m_TableData,high
17,"",59,"Fabrics","Cotton",04d5db24-23d2-4655-ab6e-0ef2be305cbc,2,1,20,0.25,Items_en.m_TableData,high
17,"",59,"Fabrics","Cotton thread",87e3f6ae-54d1-4a79-a827-2960256b94ff,1,1,9,0.5,Items_en.m_TableData,high
17,"",59,"Fabrics","Neylon thread",8f62c23d-9896-4512-8ada-d50c035ed4af,1,1,267,1.0,Items_en.m_TableData,high
17,"",59,"Fabrics","Polyester fabric",f6a8f595-2bb5-4fe1-bbc4-f2939772d9fa,2,1,178,0.25,Items_en.m_TableData,high
17,"",59,"Fabrics","Polyester thread",6e6c1a4d-7e42-4616-bc7b-7f8c8e1f4721,1,1,88,0.85,Items_en.m_TableData,high
17,"",59,"Fabrics","Tarpaulin",1b31a1b3-9b14-49a4-89b6-82df12cc81a9,2,1,61,0.25,Items_en.m_TableData,high
17,"",59,"Fabrics","Tarpaulin thread",f03af5f6-61cc-40c0-bf72-547f522d4d93,1,1,27,0.75,Items_en.m_TableData,high
17,"",61,"Textile","2Striper",b06d5c8a-2c7d-47d6-93ec-fd0937b7c579,2,1,182,1.2,Items_en.m_TableData,high
17,"",61,"Textile","Army tent",68511907-474f-4200-9ec3-d34bb154e3f6,3,2,24800,8.0,Items_en.m_TableData,high
17,"",61,"Textile","Car cover",c02065bf-5ce6-483a-ac92-5793f934c8bd,3,2,25000,5.3,Items_en.m_TableData,high
17,"",61,"Textile","Emergency blanket",fb187b50-1c3b-46ff-98b8-c1a3dca559a6,2,2,40,0.3,Items_en.m_TableData,high
17,"",61,"Textile","Face mask",54594c18-bc4b-485a-bc1f-d2f500694f31,1,1,6,0.02,Items_en.m_TableData,high
17,"",61,"Textile","Hammock",56860088-aee1-4ee5-b867-73b4c307c9f7,2,2,125,4.0,Items_en.m_TableData,high
17,"",61,"Textile","Sneaker",cf255a97-31ec-4d06-8e48-716c5f48665d,2,1,180,0.7,Items_en.m_TableData,high
17,"",61,"Textile","T-shirt 'Khozosch'",277076f8-fed4-4d3d-bce0-3478bd10b5fa,2,2,1000,0.3,Items_en.m_TableData,high
17,"",61,"Textile","T-shirt 'Metamoto Musashi'",7f8c19d7-a7d0-45e1-8002-d771e5520d74,2,2,365,0.2,Items_en.m_TableData,high
17,"",61,"Textile","T-Shirt 'Panzerkatze'",cd17d24b-2a42-4510-adc6-acce37be1180,2,2,999,0.3,Items_en.m_TableData,high
17,"",61,"Textile","Travel tent",68f4acce-9559-42e7-8ed4-9319a641da41,2,2,1210,4.0,Items_en.m_TableData,high
17,"",62,"Materials","Acrylic",d89d8235-967b-456b-8d81-1fca88458fe9,2,1,542,6.0,Items_en.m_TableData,high
17,"",62,"Materials","Aluminum",34f196ef-5fb2-4c86-80bb-fddf659bca8e,1,1,1,0.2,Items_en.m_TableData,high
17,"",62,"Materials","Aluminum bar",c55edf17-995b-4fdd-a990-1ba4d7a0e853,1,1,27,0.3,Items_en.m_TableData,high
17,"",62,"Materials","Aramid fibers",3de3c6e0-274a-4ae3-86c0-ed5e113967ce,2,1,160,0.5,Items_en.m_TableData,high
17,"",62,"Materials","Bakelite",51880963-cbe1-4424-a0b6-58fd7bb1d6cd,2,1,180,6.0,Items_en.m_TableData,high
17,"",62,"Materials","Cement",21de42bf-4145-49a2-952a-76c109f0cdf2,2,1,22,7.0,Items_en.m_TableData,high
17,"",62,"Materials","CORE10",2fbb45ec-ce09-416a-9d8d-5aa7ae7b527d,2,1,182,7.0,Items_en.m_TableData,high
17,"",62,"Materials","Cotton fibers",b0bf02cd-3e44-4e88-878a-bde1f00adcad,2,1,1,0.5,Items_en.m_TableData,high
17,"",62,"Materials","CR",fee0c84d-abf5-45fd-bf04-f8d7e1f17804,2,1,179,6.0,Items_en.m_TableData,high
17,"",62,"Materials","Durafault",156b94b5-3081-4b7a-9665-f2b122448961,2,1,180,7.0,Items_en.m_TableData,high
17,"",62,"Materials","Ebonite",04ee95c1-ed85-4ec3-9dff-9cfd9ddde4ad,2,1,540,6.0,Items_en.m_TableData,high
17,"",62,"Materials","ES1",030bc807-278d-4aed-85da-17d28b97ff65,2,1,542,7.0,Items_en.m_TableData,high
17,"",62,"Materials","Fibermesh",ac0b5eb0-315b-46f0-a715-36240c4e337e,2,1,538,7.0,Items_en.m_TableData,high
17,"",62,"Materials","Geopolymer",84034c1b-5ddc-448d-9acd-b81f316b095c,2,1,181,7.0,Items_en.m_TableData,high
17,"",62,"Materials","Gold",88bba90f-cf99-4234-a1cd-05fcbc8344a4,1,1,8,0.05,Items_en.m_TableData,high
17,"",62,"Materials","Gold filament 'D'",4c480ffa-a373-4186-a8a6-d44b99181a57,1,1,3800,2.0,Items_en.m_TableData,high
17,"",62,"Materials","Hadfield",ae9530f9-73bd-475d-9760-35f0a29ba6f7,2,1,183,7.0,Items_en.m_TableData,high
17,"",62,"Materials","Hard rubber",7757233e-7304-4aff-b5ab-15d1eb314bd2,2,1,20,6.0,Items_en.m_TableData,high
17,"",62,"Materials","HDPE",23df7a6b-022c-4e42-9c2d-ab4b11895e99,2,1,60,6.0,Items_en.m_TableData,high
17,"",62,"Materials","Huskalite",41db58fd-c4f5-43f6-a27b-d517e23da522,2,1,541,7.0,Items_en.m_TableData,high
17,"",62,"Materials","INOX",ee2ce0b2-fe2a-4a9c-85bc-d09482600a17,2,1,59,7.0,Items_en.m_TableData,high
17,"",62,"Materials","Iron",32bd8cd3-a47e-4021-8cfb-b2d0b8681503,1,1,1,0.2,Items_en.m_TableData,high
17,"",62,"Materials","Lead",ce825513-b87c-42c0-9762-2f6eb92d4e35,1,1,1,0.005,Items_en.m_TableData,high
17,"",62,"Materials","LVL",9bd49535-c2cd-40ac-80e9-a41bc045e532,2,1,179,7.0,Items_en.m_TableData,high
17,"",62,"Materials","Metal filament 'A'",ba5dbbb0-4e2b-49ac-986c-3ec4d27dcf7e,1,1,30,1.5,Items_en.m_TableData,high
17,"",62,"Materials","Metal filament 'B'",8e1b46f5-a8f1-4eb4-8a31-91a4c2ec8aca,1,1,90,2.0,Items_en.m_TableData,high
17,"",62,"Materials","Metal filament 'C'",4a8c9d8d-3ed9-475a-a9be-5c32ae856eac,1,1,270,3.0,Items_en.m_TableData,high
17,"",62,"Materials","Metal powder 'A'",130fb09a-5dc8-4b81-b139-991262ca2747,1,1,29,1.0,Items_en.m_TableData,high
17,"",62,"Materials","Metal powder 'B'",a886e54f-be1d-49ab-9e16-3d196f9c23e2,1,1,92,1.5,Items_en.m_TableData,high
17,"",62,"Materials","Metal powder 'C'",58f0710b-1f64-4a79-ae47-d09a65438297,1,1,280,2.0,Items_en.m_TableData,high
17,"",62,"Materials","NBR",13fb358e-bbac-4da7-ace1-8b9c8d773436,2,1,60,6.0,Items_en.m_TableData,high
17,"",62,"Materials","Neylon fibers",dfaa1590-8e90-4ba9-a9b7-c7f9b37e7cc1,2,1,54,0.5,Items_en.m_TableData,high
17,"",62,"Materials","Palladium",e1aeea69-d7c8-42c8-bb00-cbcb50ac2512,1,1,9,0.1,Items_en.m_TableData,high
17,"",62,"Materials","Plastic filament '1'",da8f3bfc-467d-41e4-bc2a-586cd023984e,1,1,30,1.0,Items_en.m_TableData,high
17,"",62,"Materials","Plastic filament '2'",d8a7475b-5d73-441c-ae51-9d0bcc197b25,1,1,89,1.0,Items_en.m_TableData,high
17,"",62,"Materials","Plastic filament '3'",228ccb71-7fc9-4b1f-a613-de4d14a3178d,1,1,270,1.5,Items_en.m_TableData,high
17,"",62,"Materials","Plastic filament '4'",e6ab825d-2350-4302-b5bd-414a55180450,1,1,4795,2.0,Items_en.m_TableData,high
17,"",62,"Materials","Plastic filament '5'",8009ba18-31a3-4b0b-a669-5fcb4de16279,1,1,12300,2.0,Items_en.m_TableData,high
17,"",62,"Materials","Plastic powder '1'",e29a82ef-6de7-4952-ba0c-8f3a632662dc,1,1,30,0.5,Items_en.m_TableData,high
17,"",62,"Materials","Plastic powder '2'",a4771787-8c38-46e3-a696-05729708752b,1,1,89,0.5,Items_en.m_TableData,high
17,"",62,"Materials","Plastic powder '3'",d43c37bc-53c9-441f-943c-c071553eebda,1,1,260,0.75,Items_en.m_TableData,high
17,"",62,"Materials","Plastic powder '4'",33e73c67-2832-4fed-bb4c-5e20bf3f656d,1,1,2820,1.0,Items_en.m_TableData,high
17,"",62,"Materials","Plywood",9b9a30fd-e400-4765-9b92-9f86d19cb359,2,1,60,7.0,Items_en.m_TableData,high
17,"",62,"Materials","Polyester fibers",0dee46bf-a723-4e53-801c-f50ee14d4ef0,2,1,17,0.5,Items_en.m_TableData,high
17,"",62,"Materials","Portland",70a3ab01-9133-4e78-a767-42c7a3c4a65c,2,1,60,7.0,Items_en.m_TableData,high
17,"",62,"Materials","PP",3a923f41-ec98-4088-80d8-a6bb45347e26,1,1,1,0.2,Items_en.m_TableData,high
17,"",62,"Materials","Presswood",615c92a4-183f-4c45-bae5-5d53a3dc3334,2,1,18,7.0,Items_en.m_TableData,high
17,"",62,"Materials","PVC",13daf181-18bf-4c1d-8cf0-0d775e3257c4,1,1,1,0.2,Items_en.m_TableData,high
17,"",62,"Materials","PVC",45a7c4fe-ac97-4b8e-8a08-5ebb0c2e6d42,2,1,20,6.0,Items_en.m_TableData,high
17,"",62,"Materials","Silicone",31b94be9-bf8d-431f-b287-d0b046c74c57,2,1,180,6.0,Items_en.m_TableData,high
17,"",62,"Materials","Slag",bb20942a-0500-4939-ac4e-bb809700c304,1,1,1,0.2,Items_en.m_TableData,high
17,"",62,"Materials","Sorel",8d5c2bd3-644d-42ac-82b9-a8ffe1ab10ae,2,1,182,7.0,Items_en.m_TableData,high
17,"",62,"Materials","Steel",1109da06-d007-4b1c-b72c-57d67bf05e26,2,1,20,7.0,Items_en.m_TableData,high
17,"",62,"Materials","Steel",7740d993-3ac8-43df-bd92-a07185904192,1,1,1,0.2,Items_en.m_TableData,high
17,"",62,"Materials","Tarpaulin strips",fbb68f10-d659-4720-b620-b416b340514a,2,1,5,0.5,Items_en.m_TableData,high
17,"",62,"Materials","Thermoplast",556ab63c-ec9f-4b35-9454-c5f6ba0a9473,2,1,182,6.0,Items_en.m_TableData,high
17,"",63,"Ware","Aluminum foil",112d0e63-7d49-4f83-89b8-c2c8cf9fb99a,2,1,20,1.0,Items_en.m_TableData,high
17,"",63,"Ware","Aluminum Pot",8d5dec15-bc57-439f-be48-07a9bdef9dd8,2,2,41,2.5,Items_en.m_TableData,high
